,img_name,p,r,f1,f2,ap_50,ap_50_95,conf,pred_cls,target_cls
5546,/Data4/student_zhihan_data/data/GC10-DET_GaussianBlur_3/test/images/img_01_4406743300_00649_jpg.rf.fd9794d7a0f1d9da22526814fd9ec601.jpg,[          1],[          1],[          1],[          1],0.995,0.398,[     0.3194],[          6],[          6]
5547,/Data4/student_zhihan_data/data/GC10-DET_GaussianBlur_3/test/images/img_08_4406743300_00429_jpg.rf.79f4cdd985d80134e8e6d20adae3d381.jpg,[          0],[          0],[          0],[          0],0.0,0.0,[    0.29201],[          6],[          6]
5548,/Data4/student_zhihan_data/data/GC10-DET_GaussianBlur_3/test/images/img_07_4406645900_00716_jpg.rf.7f47eb4f0e3ce39dc9fd725330e8acca.jpg,[          0],[          0],[          0],[          0],0.0,0.0,[],[],[          6           6]
5549,/Data4/student_zhihan_data/data/GC10-DET_GaussianBlur_3/test/images/img_01_425005700_00195_jpg.rf.71eaa3e9f72b11d1668e17c446006f14.jpg,[          1],[          1],[          1],[          1],0.995,0.995,[    0.35512],[          6],[          6]
5550,/Data4/student_zhihan_data/data/GC10-DET_GaussianBlur_3/test/images/img_02_436153600_00705_jpg.rf.52769831dfcaaed7484e9344e1ec0970.jpg,[    0.78813],[          1],[    0.88151],[    0.94898],0.995,0.199,[    0.37935     0.25895],[          6           6],[          6]
5551,/Data4/student_zhihan_data/data/GC10-DET_GaussianBlur_3/test/images/img_05_4406743300_00390_jpg.rf.80880d28e5931b1b1d3fbd91789b94cc.jpg,[          1],[          1],[          1],[          1],0.995,0.4974999999999999,[    0.32291],[          6],[          6]
5552,/Data4/student_zhihan_data/data/GC10-DET_GaussianBlur_3/test/images/img_03_4404580600_00527_jpg.rf.e9c24823c24000c3df5c8d4468fa3960.jpg,[          0],[          0],[          0],[          0],0.0,0.0,[    0.36747     0.35833],[          6           6],[          6           6]
5553,/Data4/student_zhihan_data/data/GC10-DET_GaussianBlur_3/test/images/img_01_4406772100_00602_jpg.rf.9329d875c75b7070bc94d989dcae3974.jpg,[          0],[          0],[          0],[          0],0.0,0.0,[    0.35786],[          3],[          8]
5554,/Data4/student_zhihan_data/data/GC10-DET_GaussianBlur_3/test/images/img_03_436068600_00001_jpg.rf.a3b5b92538661601e3580b1f63fa1fe1.jpg,[          1           0],[          1           0],[          1           0],[          1           0],0.4975,0.34825,[     0.6366     0.54648],[          4           9],[          9           4]
5555,/Data4/student_zhihan_data/data/GC10-DET_GaussianBlur_3/test/images/img_05_425502600_00052_jpg.rf.00ba4b822f14ebfe9e6f527a5ffdd5f0.jpg,[          1],[          1],[          1],[          1],0.995,0.796,[    0.70871],[          1],[          1]
5556,/Data4/student_zhihan_data/data/GC10-DET_GaussianBlur_3/test/images/img_07_4406772100_00002_jpg.rf.4e06f23bdedbd8c1d534369a0c9df5a6.jpg,[          1           1],[          1           1],[          1           1],[          1           1],0.995,0.4974999999999999,[    0.50542     0.39789],[          1           9],[          9           1]
5557,/Data4/student_zhihan_data/data/GC10-DET_GaussianBlur_3/test/images/img_06_424826800_00500_jpg.rf.cc124ebbea3b417653cb7885511d7203.jpg,[          1],[          1],[          1],[          1],0.995,0.6965,[     0.5419],[          7],[          7]
5558,/Data4/student_zhihan_data/data/GC10-DET_GaussianBlur_3/test/images/img_01_425005700_00233_jpg.rf.3028f7e6a4200c828bb92303f2afc8d3.jpg,[          1],[          1],[          1],[          1],0.995,0.398,[    0.43531],[          6],[          6]
5559,/Data4/student_zhihan_data/data/GC10-DET_GaussianBlur_3/test/images/img_02_425637500_00001_jpg.rf.a94f8edf26e75a939fabc6cb7ab7f575.jpg,[          1],[          1],[          1],[          1],0.995,0.199,[     0.4072],[          9],[          9]
5560,/Data4/student_zhihan_data/data/GC10-DET_GaussianBlur_3/test/images/img_02_4402851700_00985_jpg.rf.8418903284e9af64cac7d57f946b6634.jpg,[        0.5           0           1],[          1           0           1],[    0.66667           0           1],[    0.83333           0           1],0.6633333333333333,0.2653333333333333,[    0.60888     0.56597     0.35425],[          4           4           9],[          9           4           6]
5561,/Data4/student_zhihan_data/data/GC10-DET_GaussianBlur_3/test/images/img_04_425380900_00001_jpg.rf.e624c9bac4c52c864eca86fe216b173d.jpg,[          1],[          1],[          1],[          1],0.995,0.796,[     0.7457     0.51931],[          1           9],[          9]
5562,/Data4/student_zhihan_data/data/GC10-DET_GaussianBlur_3/test/images/img_06_4403068300_01280_jpg.rf.26c56d2e141d14b605fd845aa1ede116.jpg,[          1],[          1],[          1],[          1],0.995,0.597,[    0.75624      0.3354],[          4           9],[          4]
5563,/Data4/student_zhihan_data/data/GC10-DET_GaussianBlur_3/test/images/img_03_425507000_00876_jpg.rf.1ec5ad8bef3b7b86ac397b29f231e8ee.jpg,[          1],[          1],[          1],[          1],0.995,0.398,[    0.33737],[          3],[          3]
5564,/Data4/student_zhihan_data/data/GC10-DET_GaussianBlur_3/test/images/img_02_436153600_00695_jpg.rf.f3a708ae4faba81a2370b3a4be5f4991.jpg,[          1],[          1],[          1],[          1],0.995,0.398,[    0.30716],[          6],[          6]
5565,/Data4/student_zhihan_data/data/GC10-DET_GaussianBlur_3/test/images/img_03_436152900_00530_jpg.rf.dd2cff87617073ed89d29299cd2e6192.jpg,[          0           0],[          0           0],[          0           0],[          0           0],0.0,0.0,[    0.29686],[          6],[          6           6           3]
5566,/Data4/student_zhihan_data/data/GC10-DET_GaussianBlur_3/test/images/img_01_425005700_00322_jpg.rf.5a100c10975739348aff46fa89c0fa58.jpg,[          1],[          1],[          1],[          1],0.995,0.796,[    0.35199],[          6],[          6]
5567,/Data4/student_zhihan_data/data/GC10-DET_GaussianBlur_3/test/images/img_04_424798500_00304_jpg.rf.a4437d6b6c88c8b19e177f2baec8e571.jpg,[          0],[          0],[          0],[          0],0.0,0.0,[],[],[          8]
5568,/Data4/student_zhihan_data/data/GC10-DET_GaussianBlur_3/test/images/img_06_425506600_00054_jpg.rf.882e28136579e3820b5e6cce3975eb97.jpg,[    0.63292           1],[          1           1],[     0.7752           1],[    0.89606           1],0.995,0.54725,[    0.68603     0.44646     0.29152],[          4           9           4],[          4           9]
5569,/Data4/student_zhihan_data/data/GC10-DET_GaussianBlur_3/test/images/img_01_425243200_00439_jpg.rf.1b03e41158a8d2c2e23f79746a1af7d2.jpg,[          1],[          1],[          1],[          1],0.995,0.6965,[    0.60995],[          6],[          6]
5570,/Data4/student_zhihan_data/data/GC10-DET_GaussianBlur_3/test/images/img_01_425005700_00404_jpg.rf.9aa3580f1c53b68437404757dc3fe924.jpg,[          1],[          1],[          1],[          1],0.995,0.796,[    0.45122],[          6],[          6]
5571,/Data4/student_zhihan_data/data/GC10-DET_GaussianBlur_3/test/images/img_02_SIS001522_00036_jpg.rf.cb241c23de2ee2064c3ab1c6d3b91980.jpg,[          0],[          0],[          0],[          0],0.0,0.0,[],[],[          6           6]
5572,/Data4/student_zhihan_data/data/GC10-DET_GaussianBlur_3/test/images/img_04_425005700_00169_jpg.rf.cc0f7d81b27bb502bab35f0a186657ec.jpg,[          0],[          0],[          0],[          0],0.0,0.0,[],[],[          6]
5573,/Data4/student_zhihan_data/data/GC10-DET_GaussianBlur_3/test/images/img_06_425508300_00054_jpg.rf.a675ec555ddc3670bf308f8bf9a7f839.jpg,[          1           1],[          1           1],[          1           1],[          1           1],0.995,0.4974999999999999,[    0.59476     0.41674],[          4           9],[          4           9]
5574,/Data4/student_zhihan_data/data/GC10-DET_GaussianBlur_3/test/images/img_04_3402617700_00395_jpg.rf.6eb1174b43b6942a90d55f23805ceae1.jpg,[          0],[          0],[          0],[          0],0.0,0.0,[    0.50334],[          8],[          3]
5575,/Data4/student_zhihan_data/data/GC10-DET_GaussianBlur_3/test/images/img_06_3403334000_00839_jpg.rf.38782d71a638688663f2382ff70757a0.jpg,[        0.5           1],[          1           1],[    0.66667           1],[    0.83333           1],0.995,0.398,[    0.68714     0.44462     0.42492     0.25837],[          4           9           4           6],[          4           9]
5576,/Data4/student_zhihan_data/data/GC10-DET_GaussianBlur_3/test/images/img_03_3402617100_00131_jpg.rf.e0698f0de79c1c5bba28f70a23cd19a8.jpg,[          0],[          0],[          0],[          0],0.0,0.0,[],[],[          2           2           2]
5577,/Data4/student_zhihan_data/data/GC10-DET_GaussianBlur_3/test/images/img_02_436153300_00001_jpg.rf.cd5f7565e580e531ba325885ac446e30.jpg,[          0           0           1],[          0           0           1],[          0           0           1],[          0           0           1],0.3316666666666666,0.0663333333333333,[    0.40918],[          9],[          9           1           3]
5578,/Data4/student_zhihan_data/data/GC10-DET_GaussianBlur_3/test/images/img_07_425508400_00969_jpg.rf.b8e08f003a6e87d19b163e4146ce6478.jpg,[          0],[          0],[          0],[          0],0.0,0.0,[],[],[          2           2           2           2]
5579,/Data4/student_zhihan_data/data/GC10-DET_GaussianBlur_3/test/images/img_07_3403335500_00710_jpg.rf.2e7d8f85ef390175e623aff6656205ef.jpg,[          1],[          1],[          1],[          1],0.995,0.4974999999999999,[     0.4632],[          9],[          9]
5580,/Data4/student_zhihan_data/data/GC10-DET_GaussianBlur_3/test/images/img_01_425006100_00947_jpg.rf.7203fdcbf41aba96ec8600d1440d31a9.jpg,[          1],[          1],[          1],[          1],0.995,0.398,[    0.42297     0.41139],[          9           1],[          1]
5581,/Data4/student_zhihan_data/data/GC10-DET_GaussianBlur_3/test/images/img_08_425391700_00185_jpg.rf.83fc59d1d943bc89719e85cb4841e56b.jpg,[          0],[          0],[          0],[          0],0.0,0.0,[],[],[          3           3]
5582,/Data4/student_zhihan_data/data/GC10-DET_GaussianBlur_3/test/images/img_05_436068100_00002_jpg.rf.562478a84c103a9ab393a21c61cf41eb.jpg,[          1],[          1],[          1],[          1],0.995,0.8955,[    0.79783      0.3502],[          1           9],[          1]
5583,/Data4/student_zhihan_data/data/GC10-DET_GaussianBlur_3/test/images/img_01_425000300_00630_jpg.rf.12001adc8b86faf88a47b6aa6f321b91.jpg,[          0],[          0],[          0],[          0],0.0,0.0,[    0.43959     0.41295],[          1           3],[          8]
5584,/Data4/student_zhihan_data/data/GC10-DET_GaussianBlur_3/test/images/img_01_425243600_00631_jpg.rf.0d54909f697052f6d9d32d59ef41d44f.jpg,[          0           1],[          0           1],[          0           1],[          0           1],0.4975,0.2487499999999999,[    0.49124],[          8],[          8           6]
5585,/Data4/student_zhihan_data/data/GC10-DET_GaussianBlur_3/test/images/img_08_425504800_00052_jpg.rf.d9a7dabae93b5b199eb1d3094bce8a42.jpg,[          1],[          1],[          1],[          1],0.995,0.796,[    0.56798     0.27579],[          1           8],[          1]
5586,/Data4/student_zhihan_data/data/GC10-DET_GaussianBlur_3/test/images/img_07_4402719100_00026_jpg.rf.774e9d21bf440af9baf3192318c10e19.jpg,[          0],[          0],[          0],[          0],0.0,0.0,[    0.40009     0.31456],[          9           7],[          7]
5587,/Data4/student_zhihan_data/data/GC10-DET_GaussianBlur_3/test/images/img_03_3403394800_00844_jpg.rf.5c0c88c583f2670f94baae5fb5881adf.jpg,[          1],[          1],[          1],[          1],0.995,0.199,[    0.38817],[          4],[          4]
5588,/Data4/student_zhihan_data/data/GC10-DET_GaussianBlur_3/test/images/img_01_425005700_00207_jpg.rf.e431c17c450a5d3990f740aebc9c9cd7.jpg,[          1],[          1],[          1],[          1],0.995,0.6965,[     0.5423],[          6],[          6]
5589,/Data4/student_zhihan_data/data/GC10-DET_GaussianBlur_3/test/images/img_01_425005700_00197_jpg.rf.88277838f2a5680138fe9a9bbe00d2a9.jpg,[          1],[          1],[          1],[          1],0.995,0.597,[     0.5546],[          6],[          6]
5590,/Data4/student_zhihan_data/data/GC10-DET_GaussianBlur_3/test/images/img_02_SIS001491_00257_jpg.rf.2682c53f3b15845e0a16cff779d087f4.jpg,[          0],[          0],[          0],[          0],0.0,0.0,[],[],[          6]
5591,/Data4/student_zhihan_data/data/GC10-DET_GaussianBlur_3/test/images/img_04_425382600_00050_jpg.rf.bc5baa170778230432b612b07f474070.jpg,[          0],[          0],[          0],[          0],0.0,0.0,[],[],[          2           2]
5592,/Data4/student_zhihan_data/data/GC10-DET_GaussianBlur_3/test/images/img_01_425501900_00017_jpg.rf.3aa4f32c0457ccdf62e25fee41f97c17.jpg,[          1],[          1],[          1],[          1],0.995,0.4974999999999999,[    0.30621],[          1],[          1]
5593,/Data4/student_zhihan_data/data/GC10-DET_GaussianBlur_3/test/images/img_07_3403335000_01066_jpg.rf.286c53f7b6be336c065bd9578b9b963c.jpg,[    0.78516],[          1],[    0.87965],[    0.94811],0.995,0.398,[    0.43577     0.31852],[          9           9],[          9]
5594,/Data4/student_zhihan_data/data/GC10-DET_GaussianBlur_3/test/images/img_02_424799300_00072_jpg.rf.7e6e34894080536d4be7bf6914c91a1b.jpg,[    0.93147],[          1],[    0.96452],[     0.9855],0.995,0.597,[    0.66211     0.29372],[          8           8],[          8]
5595,/Data4/student_zhihan_data/data/GC10-DET_GaussianBlur_3/test/images/img_01_425008500_00874_jpg.rf.9ee7dec3f71c320546f8a4f1cbc6f631.jpg,[          1           1],[          1           1],[          1           1],[          1           1],0.995,0.4974999999999999,[    0.75721     0.41105],[          1           9],[          1           9]
5596,/Data4/student_zhihan_data/data/GC10-DET_GaussianBlur_3/test/images/img_03_3403395700_01033_jpg.rf.e580dea01d1e603c01c7001c7bf050c2.jpg,[          1           0],[          1           0],[          1           0],[          1           0],0.4975,0.2487499999999999,[    0.57397],[          4],[          4           8]
5597,/Data4/student_zhihan_data/data/GC10-DET_GaussianBlur_3/test/images/img_04_4402851900_00001_jpg.rf.6c389721aba69ed6b154fe41d9ad142f.jpg,[          1],[          1],[          1],[          1],0.995,0.4974999999999999,[    0.53017     0.43141],[          9           1],[          9]
5598,/Data4/student_zhihan_data/data/GC10-DET_GaussianBlur_3/test/images/img_03_4402724500_01243_jpg.rf.c05cf4141805e5dc51a827dc32e2d58f.jpg,[          0],[          0],[          0],[          0],0.0,0.0,[],[],[          5           5]
5599,/Data4/student_zhihan_data/data/GC10-DET_GaussianBlur_3/test/images/img_07_3436814000_00691_jpg.rf.63b4a8df37f07559993cd6ec2b6337b7.jpg,[          0],[          0],[          0],[          0],0.0,0.0,[    0.34789],[          7],[          7]
5600,/Data4/student_zhihan_data/data/GC10-DET_GaussianBlur_3/test/images/img_01_425503600_00016_jpg.rf.277f290435f399628660988d047f9a9f.jpg,[          1],[          1],[          1],[          1],0.995,0.6965,[    0.36108],[          1],[          1]
5601,/Data4/student_zhihan_data/data/GC10-DET_GaussianBlur_3/test/images/img_04_431854700_00287_jpg.rf.daa8a63c7c3d3c843ef93c6955936901.jpg,[          1],[    0.33333],[        0.5],[    0.38462],0.6666500000000002,0.3999900000000001,[    0.40807     0.26091],[          3           6],[          3           3           3]
5602,/Data4/student_zhihan_data/data/GC10-DET_GaussianBlur_3/test/images/img_02_425616500_00001_jpg.rf.dc3a5197b9fcdf7590cbb6b9c3e4ddf9.jpg,[          1           1],[          1           1],[          1           1],[          1           1],0.995,0.398,[    0.55041     0.46778],[          4           9],[          4           9]
5603,/Data4/student_zhihan_data/data/GC10-DET_GaussianBlur_3/test/images/img_02_3402617100_00366_jpg.rf.30a0df88951183a42aa92f25aebb167b.jpg,[          0],[          0],[          0],[          0],0.0,0.0,[],[],[          2]
5604,/Data4/student_zhihan_data/data/GC10-DET_GaussianBlur_3/test/images/img_01_4402270500_00003_jpg.rf.5d4436691803211d7fe644a0ec75b072.jpg,[          0],[          0],[          0],[          0],0.0,0.0,[    0.37402],[          9],[          0           0           0           0           0           0]
5605,/Data4/student_zhihan_data/data/GC10-DET_GaussianBlur_3/test/images/img_03_425501900_00017_jpg.rf.3cd9f0f6e30f19b48af03d9167a20b18.jpg,[     0.8622],[          1],[      0.926],[    0.96903],0.995,0.796,[     0.5354     0.35065],[          4           4],[          4]
5606,/Data4/student_zhihan_data/data/GC10-DET_GaussianBlur_3/test/images/img_06_4403801500_01282_jpg.rf.e5ce594df12bc36641710a36673e38ad.jpg,[          1],[          1],[          1],[          1],0.995,0.199,[    0.30219],[          9],[          9]
5607,/Data4/student_zhihan_data/data/GC10-DET_GaussianBlur_3/test/images/img_03_424992500_00514_jpg.rf.4bcd005586f4824d77e99ecdf3cd158c.jpg,[          0           1],[          0           1],[          0           1],[          0           1],0.4975,0.4974999999999999,[    0.77272],[          8],[          8           6]
5608,/Data4/student_zhihan_data/data/GC10-DET_GaussianBlur_3/test/images/img_01_425244400_00900_jpg.rf.95ed2a16b21bcdb90ad96c2d2de7ac0b.jpg,[          1           1],[          1           1],[          1           1],[          1           1],0.995,0.398,[    0.73233     0.38178],[          1           9],[          1           9]
5609,/Data4/student_zhihan_data/data/GC10-DET_GaussianBlur_3/test/images/img_04_425616200_00712_jpg.rf.9d36b85cb2a4229b295079ce982d70ba.jpg,[          1     0.88445],[          1           1],[          1     0.93868],[          1     0.97454],0.995,0.54725,[       0.78     0.49533     0.27515],[          1           9           9],[          1           9]
5610,/Data4/student_zhihan_data/data/GC10-DET_GaussianBlur_3/test/images/img_02_4406772100_00404_jpg.rf.df5228ff5479591dfb47bdf37efa3904.jpg,[          1],[          1],[          1],[          1],0.995,0.597,[     0.4053],[          8],[          8]
5611,/Data4/student_zhihan_data/data/GC10-DET_GaussianBlur_3/test/images/img_08_425391700_00182_jpg.rf.8d9c32bc7c54e9f5a7bad9f51eed0d78.jpg,[          0],[          0],[          0],[          0],0.0,0.0,[    0.31017],[          3],[          3           3]
5612,/Data4/student_zhihan_data/data/GC10-DET_GaussianBlur_3/test/images/img_06_4406645900_00485_jpg.rf.3f931a81014c8279d37f9ea48deb8064.jpg,[          0],[          0],[          0],[          0],0.0,0.0,[     0.5502     0.25182],[          8           8],[          6]
5613,/Data4/student_zhihan_data/data/GC10-DET_GaussianBlur_3/test/images/img_02_4406645900_00346_jpg.rf.38e5a0361c7f36f7f10ce69be471fb48.jpg,[          0],[          0],[          0],[          0],0.0,0.0,[],[],[          6]
5614,/Data4/student_zhihan_data/data/GC10-DET_GaussianBlur_3/test/images/img_02_3436813700_00273_jpg.rf.590d5374100e8d2ab0cdc424ee7ac241.jpg,[    0.92403],[        0.5],[    0.64888],[    0.55053],0.6224999999999999,0.4357499999999999,[    0.82515     0.49364],[          8           8],[          8           8]
5615,/Data4/student_zhihan_data/data/GC10-DET_GaussianBlur_3/test/images/img_02_424799300_00040_jpg.rf.94f8a3367d737cc4b1987ad586f4295a.jpg,[          0],[          0],[          0],[          0],0.0,0.0,[    0.29698],[          3],[          8]
5616,/Data4/student_zhihan_data/data/GC10-DET_GaussianBlur_3/test/images/img_03_425005700_01362_jpg.rf.74949d89686a0f7ed84a9279146d2e76.jpg,[          1         0.5],[          1           1],[          1     0.66667],[          1     0.83333],0.74625,0.199,[     0.5873     0.47163     0.41377],[          9           4           9],[          4           9]
5617,/Data4/student_zhihan_data/data/GC10-DET_GaussianBlur_3/test/images/img_07_4406743300_00039_jpg.rf.7c564852705a604f38f262d2e3cc0add.jpg,[          0],[          0],[          0],[          0],0.0,0.0,[],[],[          6           6]
5618,/Data4/student_zhihan_data/data/GC10-DET_GaussianBlur_3/test/images/img_08_4406743300_00412_jpg.rf.3551601da00aa41c40c41e786f95a3be.jpg,[          0],[          0],[          0],[          0],0.0,0.0,[    0.25773],[          6],[          6]
5619,/Data4/student_zhihan_data/data/GC10-DET_GaussianBlur_3/test/images/img_07_4406645900_00145_jpg.rf.4be498b12ec5aa868fcba152d3b5925e.jpg,[          0],[          0],[          0],[          0],0.0,0.0,[],[],[          6]
5620,/Data4/student_zhihan_data/data/GC10-DET_GaussianBlur_3/test/images/img_08_4406743300_00019_jpg.rf.cf4fdd5461b0cff15dc310d545af4fe7.jpg,[          0],[          0],[          0],[          0],0.0,0.0,[    0.44427     0.30247     0.27294],[          6           1           1],[          6]
5621,/Data4/student_zhihan_data/data/GC10-DET_GaussianBlur_3/test/images/img_02_436153600_00699_jpg.rf.dc59be1a097a3f785ebdc448aec0b005.jpg,[    0.36667],[          1],[    0.53659],[    0.74325],0.995,0.597,[    0.34368     0.32278     0.28592],[          6           6           6],[          6]
5622,/Data4/student_zhihan_data/data/GC10-DET_GaussianBlur_3/test/images/img_02_4404580000_00041_jpg.rf.e612abb27ce62a99263fe0512619014c.jpg,[          1],[          1],[          1],[          1],0.995,0.2985,[    0.45965],[          8],[          8]
5623,/Data4/student_zhihan_data/data/GC10-DET_GaussianBlur_3/test/images/img_06_425237000_00672_jpg.rf.2687f2ceca231f75cd7c2861880fb178.jpg,[          0],[          0],[          0],[          0],0.0,0.0,[    0.42684     0.25467],[          3           8],[          2]
5624,/Data4/student_zhihan_data/data/GC10-DET_GaussianBlur_3/test/images/img_07_3403335100_01063_jpg.rf.cde40191535d27746c7383bdca4ef3c9.jpg,[          1],[          1],[          1],[          1],0.995,0.2985,[     0.4299     0.25576],[          9           4],[          9]
5625,/Data4/student_zhihan_data/data/GC10-DET_GaussianBlur_3/test/images/img_06_3436814000_00681_jpg.rf.a4fd6ee098dc2e1fbf579cf253277cbb.jpg,[    0.42283],[          1],[    0.59435],[    0.78554],0.4975,0.1160833333333333,[    0.49724     0.48691     0.38222],[          7           7           7],[          7]
5626,/Data4/student_zhihan_data/data/GC10-DET_Transform_Scale_0.0:0.05/test/images/img_08_425637800_00890_jpg.rf.4e3226a45f7bf69e58918d8952b79b6b.jpg,[          1           0],[          1           0],[          1           0],[          1           0],0.4975,0.398,[    0.53803],[          1],[          1           9]
5627,/Data4/student_zhihan_data/data/GC10-DET_Transform_Scale_0.0:0.05/test/images/img_03_424992500_00388_jpg.rf.ec28701153afa1dd22f46920ffb9297f.jpg,[          0],[          0],[          0],[          0],0.0,0.0,[],[],[          8]
5628,/Data4/student_zhihan_data/data/GC10-DET_Transform_Scale_0.0:0.05/test/images/img_03_425503100_00066_jpg.rf.c80d682dcb624742ec4e67f3dfc73544.jpg,[          0],[          0],[          0],[          0],0.0,0.0,[    0.41507     0.29333],[          5           3],[          2]
5629,/Data4/student_zhihan_data/data/GC10-DET_Transform_Scale_0.0:0.05/test/images/img_01_425008500_00677_jpg.rf.85e0f1a63299479dd07b5c5314f7beca.jpg,[          1],[          1],[          1],[          1],0.995,0.796,[    0.64693],[          8],[          8]
5630,/Data4/student_zhihan_data/data/GC10-DET_Transform_Scale_0.0:0.05/test/images/img_05_425608200_00814_jpg.rf.51da696c5976e986c5c492e99d2dd638.jpg,[          1           1],[          1           1],[          1           1],[          1           1],0.995,0.44775,[    0.74204     0.30034],[          1           9],[          1           9]
5631,/Data4/student_zhihan_data/data/GC10-DET_Transform_Scale_0.0:0.05/test/images/img_01_425005700_00442_jpg.rf.ef12f267a48c4fae4160ff0ff6c1cd07.jpg,[          1],[          1],[          1],[          1],0.995,0.398,[    0.48425],[          6],[          6]
5632,/Data4/student_zhihan_data/data/GC10-DET_Transform_Scale_0.0:0.05/test/images/img_02_3436789500_00005_jpg.rf.85f310f1107d6db92898a8766345b99e.jpg,[    0.58279],[          1],[    0.73641],[    0.87475],0.8283333333333331,0.1872666666666666,[    0.67822     0.65503     0.61958     0.54899     0.54599     0.48261     0.46987     0.38553     0.36838     0.32473],[          4           0           4           3           3           0           0           0           0           4],[          0           0]
5633,/Data4/student_zhihan_data/data/GC10-DET_Transform_Scale_0.0:0.05/test/images/img_03_4401440300_00347_jpg.rf.ff9406713a4ed5507b002d4ce5f72e52.jpg,[          0],[          0],[          0],[          0],0.0,0.0,[],[],[          8           8           8]
5634,/Data4/student_zhihan_data/data/GC10-DET_Transform_Scale_0.0:0.05/test/images/img_06_425614600_00411_jpg.rf.0ca4276f5b7c9adc24a31de9d096a32b.jpg,[          1],[          1],[          1],[          1],0.995,0.398,[    0.58816],[          7],[          7]
5635,/Data4/student_zhihan_data/data/GC10-DET_Transform_Scale_0.0:0.05/test/images/img_07_4404374100_01265_jpg.rf.7c0ea7dc6275568c84f63ffd923f5c66.jpg,[          0],[          0],[          0],[          0],0.0,0.0,[],[],[          7]
5636,/Data4/student_zhihan_data/data/GC10-DET_Transform_Scale_0.0:0.05/test/images/img_08_425007500_01452_jpg.rf.a6354954b51ef244ccef3d9462ffe717.jpg,[          1           1],[          1           1],[          1           1],[          1           1],0.995,0.6467499999999999,[    0.89839     0.32277],[          1           9],[          1           9]
5637,/Data4/student_zhihan_data/data/GC10-DET_Transform_Scale_0.0:0.05/test/images/img_01_425502900_00018_jpg.rf.993eb5cbb2f35e662145c2aa415d9879.jpg,[          1],[          1],[          1],[          1],0.995,0.6965,[    0.42809],[          1],[          1]
5638,/Data4/student_zhihan_data/data/GC10-DET_Transform_Scale_0.0:0.05/test/images/img_08_425508200_00024_jpg.rf.e7b2ff05772bc1c560893f689919a53b.jpg,[          0],[          0],[          0],[          0],0.0,0.0,[],[],[          2           2]
5639,/Data4/student_zhihan_data/data/GC10-DET_Transform_Scale_0.0:0.05/test/images/img_08_4406743300_00468_jpg.rf.3298d91af6c8c83868684ff0feb87c36.jpg,[          0],[          0],[          0],[          0],0.0,0.0,[    0.37689],[          6],[          6]
5640,/Data4/student_zhihan_data/data/GC10-DET_Transform_Scale_0.0:0.05/test/images/img_07_4406645900_00730_jpg.rf.68f3b77d92761bf22a8e39c9837cbacd.jpg,[          1],[          1],[          1],[          1],0.995,0.0995,[    0.28095],[          6],[          6]
5641,/Data4/student_zhihan_data/data/GC10-DET_Transform_Scale_0.0:0.05/test/images/img_03_4403715000_00003_jpg.rf.8fd599665109faa6025da5f5d7de01b0.jpg,[          0],[          0],[          0],[          0],0.0,0.0,[    0.45085     0.37985     0.31492     0.29751],[          9           9           3           9],[          5]
5642,/Data4/student_zhihan_data/data/GC10-DET_Transform_Scale_0.0:0.05/test/images/img_08_425391700_00089_jpg.rf.c8fe702a294d891b9cb8143305d79e74.jpg,[    0.91878],[          1],[    0.95767],[    0.98263],0.995,0.796,[    0.62792       0.318],[          3           3],[          3]
5643,/Data4/student_zhihan_data/data/GC10-DET_Transform_Scale_0.0:0.05/test/images/img_02_3436813700_00788_jpg.rf.33ac3428ca0da097f8ec6f666d2caf28.jpg,[          1],[          1],[          1],[          1],0.995,0.4974999999999999,[    0.67586],[          8],[          8]
5644,/Data4/student_zhihan_data/data/GC10-DET_Transform_Scale_0.0:0.05/test/images/img_08_425391700_00198_jpg.rf.79baed4ea8e426615cf676e94acf6292.jpg,[          0],[          0],[          0],[          0],0.0,0.0,[],[],[          3           3]
5645,/Data4/student_zhihan_data/data/GC10-DET_Transform_Scale_0.0:0.05/test/images/img_08_425637500_00653_jpg.rf.269078f5716d0f1c7eb7259f891ec266.jpg,[          1           1],[          1           1],[          1           1],[          1           1],0.995,0.7959999999999999,[    0.71907     0.33937],[          1           9],[          1           9]
5646,/Data4/student_zhihan_data/data/GC10-DET_Transform_Scale_0.0:0.05/test/images/img_05_425505500_00053_jpg.rf.bcd8bcf9d6074b0fab4f2b095510420f.jpg,[    0.33333           1],[          1           1],[        0.5           1],[    0.71429           1],0.995,0.6467499999999999,[    0.85923     0.52557     0.36608      0.3615],[          1           1           9           1],[          1           9]
5647,/Data4/student_zhihan_data/data/GC10-DET_Transform_Scale_0.0:0.05/test/images/img_03_425391000_00491_jpg.rf.f28eeb3c2ee29652d34f681582fdf627.jpg,[          0],[          0],[          0],[          0],0.0,0.0,[    0.25585],[          1],[          3]
5648,/Data4/student_zhihan_data/data/GC10-DET_Transform_Scale_0.0:0.05/test/images/img_06_3403398500_01173_jpg.rf.3de8052bffb9ec5bcee37699641630ec.jpg,[          1],[          1],[          1],[          1],0.995,0.796,[    0.79194],[          4],[          4]
5649,/Data4/student_zhihan_data/data/GC10-DET_Transform_Scale_0.0:0.05/test/images/img_07_4404893900_00568_jpg.rf.791dce27a30eb631f2acb54d52681b5c.jpg,[          0],[          0],[          0],[          0],0.0,0.0,[    0.26603],[          7],[          9]
